bjd_tdb(days),NRS1_wlc_flux,NRS1_wlc_flux_err,NRS2_wlc_flux,NRS2_wlc_flux_err
2460118.790269938,1.0001109736678007,0.00012199051175964265,0.9999002301447348,0.0001718226606498597
2460118.790489392,1.0004136126623857,0.00012199051175964265,0.9999342740972401,0.0001718226606498597
2460118.790708846,1.0001263393037274,0.00012199051175964265,0.9996092401777688,0.0001718226606498597
2460118.7909283,1.0002865521825812,0.00012199051175964265,0.99983581031697,0.0001718226606498597
2460118.791147754,1.000233673399869,0.00012199051175964265,0.9998798119017779,0.0001718226606498597
2460118.791367208,1.0004132456984767,0.00012199051175964265,1.0004078362820779,0.0001718226606498597
2460118.791586662,1.0004219465059023,0.00012199051175964265,0.9998595799508779,0.0001718226606498597
2460118.7918061162,1.0002705769931224,0.00012199051175964265,1.0000280022023273,0.0001718226606498597
2460118.7920255703,1.0000617593748051,0.00012199051175964265,1.0000017849276892,0.0001718226606498597
2460118.7922450243,1.000143270605662,0.00012199051175964265,1.0000400903693814,0.0001718226606498597
2460118.7924644784,1.0001286516247956,0.00012199051175964265,0.9998633477235843,0.0001718226606498597
2460118.7926839325,1.000203431042632,0.00012199051175964265,0.9996000212653797,0.0001718226606498597
2460118.792903387,1.0000517417998587,0.00012199051175964265,0.9998305074206556,0.0001718226606498597
2460118.793122841,1.0001177778570967,0.00012199051175964265,0.9999637315129826,0.0001718226606498597
2460118.793342295,1.0003393541280137,0.00012199051175964265,0.9998705218193685,0.0001718226606498597
2460118.793561749,1.0002452158583288,0.00012199051175964265,0.9997839474388655,0.0001718226606498597
2460118.793781203,1.0002577656074045,0.00012199051175964265,0.9999730295941571,0.0001718226606498597
2460118.7940006573,0.9999462880559418,0.00012199051175964265,1.0000912003262148,0.0001718226606498597
2460118.7942201113,1.0003649540603876,0.00012199051175964265,1.0003583260943054,0.0001718226606498597
2460118.7944395654,1.0001173633258258,0.00012199051175964265,0.9999490702703207,0.0001718226606498597
2460118.7946590194,1.0003501825795682,0.00012199051175964265,0.9999901656279541,0.0001718226606498597
2460118.7948784735,1.0002190588184694,0.00012199051175964265,0.9997034196934693,0.0001718226606498597
2460118.7950979276,1.0002409325657597,0.00012199051175964265,0.9998993674575214,0.0001718226606498597
2460118.7953173816,1.0001581064160123,0.00012199051175964265,0.9996837050952729,0.0001718226606498597
2460118.7955368357,1.0002256498989903,0.00012199051175964265,0.9997710229207724,0.0001718226606498597
2460118.79575629,1.0002141727124425,0.00012199051175964265,0.9999945208337657,0.0001718226606498597
2460118.7959757443,1.0002974938947609,0.00012199051175964265,0.9999013474390096,0.0001718226606498597
2460118.7961951983,1.0003113450634362,0.00012199051175964265,0.9999688850075,0.0001718226606498597
2460118.7964146524,1.000142231981575,0.00012199051175964265,1.000185537129473,0.0001718226606498597
2460118.7966341064,1.0002545820323145,0.00012199051175964265,0.9997633827619038,0.0001718226606498597
2460118.7968535605,1.0000743876107556,0.00012199051175964265,0.9999138641168552,0.0001718226606498597
2460118.7970730145,1.0001457620713508,0.00012199051175964265,0.9998904542643577,0.0001718226606498597
2460118.7972924686,1.0003744569330026,0.00012199051175964265,1.0000618023677976,0.0001718226606498597
2460118.7975119227,1.000332582617695,0.00012199051175964265,1.0000178971708296,0.0001718226606498597
2460118.7977313767,1.000185093865462,0.00012199051175964265,1.0001121136167404,0.0001718226606498597
2460118.797950831,1.0002285237100959,0.00012199051175964265,0.9999082902225118,0.0001718226606498597
2460118.798170285,1.000258546304175,0.00012199051175964265,0.9998250211326231,0.0001718226606498597
2460118.7983897394,1.0000277419116657,0.00012199051175964265,0.9998681176721191,0.0001718226606498597
2460118.7986091934,1.0000817200096073,0.00012199051175964265,0.9999425110592053,0.0001718226606498597
2460118.7988286475,0.999893138384067,0.00012199051175964265,0.9999068310383236,0.0001718226606498597
2460118.7990481015,1.0002599079446581,0.00012199051175964265,1.0000393473490068,0.0001718226606498597
2460118.7992675556,1.0002708677023073,0.00012199051175964265,0.9999598010629888,0.0001718226606498597
2460118.7994870096,1.0001733143734235,0.00012199051175964265,0.9998076987178316,0.0001718226606498597
2460118.7997064637,1.0004521955266954,0.00012199051175964265,1.0001212207967576,0.0001718226606498597
2460118.7999259178,1.0001730305668661,0.00012199051175964265,1.0000732721473833,0.0001718226606498597
2460118.800145372,0.9999978640605451,0.00012199051175964265,1.000063584709142,0.0001718226606498597
2460118.800364826,1.0001414673287605,0.00012199051175964265,1.0000378715386233,0.0001718226606498597
2460118.80058428,1.000132971827221,0.00012199051175964265,0.9997629842474577,0.0001718226606498597
2460118.800803734,1.0003118699586344,0.00012199051175964265,0.9997943994366885,0.0001718226606498597
2460118.801023188,1.0001799638210689,0.00012199051175964265,1.0000930624890993,0.0001718226606498597
2460118.801242642,1.000085764939951,0.00012199051175964265,0.9998638479527823,0.0001718226606498597
2460118.8014620966,1.0001078468842313,0.00012199051175964265,0.999771837386608,0.0001718226606498597
2460118.8016815507,1.0003208057943345,0.00012199051175964265,0.9999141583598423,0.0001718226606498597
2460118.8019010047,1.0003073911495424,0.00012199051175964265,1.0000459730788607,0.0001718226606498597
2460118.802120459,1.000193138625996,0.00012199051175964265,1.0000390876348353,0.0001718226606498597
2460118.802339913,1.000298373754885,0.00012199051175964265,0.9999260643754986,0.0001718226606498597
2460118.802559367,1.0001266823181993,0.00012199051175964265,0.999572301645447,0.0001718226606498597
2460118.802778821,1.0003252946939272,0.00012199051175964265,0.9997431413304437,0.0001718226606498597
2460118.802998275,1.0000907744298633,0.00012199051175964265,0.9995945445592239,0.0001718226606498597
2460118.803217729,1.0003601760801524,0.00012199051175964265,1.0000488836162453,0.0001718226606498597
2460118.803437183,0.9999510323663596,0.00012199051175964265,1.000184262146899,0.0001718226606498597
2460118.803656637,1.0000735782438182,0.00012199051175964265,0.9998436594706047,0.0001718226606498597
2460118.8038760913,1.0002582493101664,0.00012199051175964265,0.9999319189688447,0.0001718226606498597
2460118.8040955453,1.0000380476251611,0.00012199051175964265,0.999730534955481,0.0001718226606498597
2460118.804315,1.0003691271298674,0.00012199051175964265,0.9999032404985216,0.0001718226606498597
2460118.804534454,1.0002806121528507,0.00012199051175964265,0.9998646687428788,0.0001718226606498597
2460118.804753908,1.0003451634040212,0.00012199051175964265,0.9997044980235521,0.0001718226606498597
2460118.804973362,1.000072920876551,0.00012199051175964265,1.0000007808278777,0.0001718226606498597
2460118.805192816,1.0001153458169125,0.00012199051175964265,0.9997748190316325,0.0001718226606498597
2460118.80541227,1.0001431731111516,0.00012199051175964265,0.9998862889227254,0.0001718226606498597
2460118.805631724,1.0001857326266466,0.00012199051175964265,1.0001112948218278,0.0001718226606498597
2460118.8058511782,1.0002893888577262,0.00012199051175964265,0.9999418822399639,0.0001718226606498597
2460118.8060706323,1.0001579603453645,0.00012199051175964265,1.0001178639793555,0.0001718226606498597
2460118.8062900864,1.0002385997391925,0.00012199051175964265,0.9998182310791489,0.0001718226606498597
2460118.8065095404,1.0001181397074728,0.00012199051175964265,1.0001329590906733,0.0001718226606498597
2460118.8067289945,1.0000908694222759,0.00012199051175964265,1.0001931513319624,0.0001718226606498597
2460118.8069484485,1.000179909875448,0.00012199051175964265,0.9997637400515044,0.0001718226606498597
2460118.807167903,1.0001705568840806,0.00012199051175964265,0.9999940145253082,0.0001718226606498597
2460118.807387357,1.000062261582814,0.00012199051175964265,0.9997030766916418,0.0001718226606498597
2460118.807606811,1.000424846982253,0.00012199051175964265,0.9998163544066808,0.0001718226606498597
2460118.807826265,0.9999743416358672,0.00012199051175964265,0.9999966866645393,0.0001718226606498597
2460118.8080457193,1.0002174716764918,0.00012199051175964265,1.0001671873780924,0.0001718226606498597
2460118.8082651733,0.9999837237706066,0.00012199051175964265,0.9999387649924857,0.0001718226606498597
2460118.8084846274,1.0001174838776474,0.00012199051175964265,0.9998475676147071,0.0001718226606498597
2460118.8087040815,1.0004385972085927,0.00012199051175964265,0.9999837607467512,0.0001718226606498597
2460118.8089235355,1.000392063100366,0.00012199051175964265,0.9999488842943617,0.0001718226606498597
2460118.8091429896,1.0001418151280248,0.00012199051175964265,1.00008964907193,0.0001718226606498597
2460118.8093624436,1.0002411067294377,0.00012199051175964265,1.0002038435814655,0.0001718226606498597
2460118.8095818977,1.0002210395660178,0.00012199051175964265,0.9999840775412674,0.0001718226606498597
2460118.8098013517,1.0000275974105168,0.00012199051175964265,0.9996644585278021,0.0001718226606498597
2460118.8100208063,1.0001495370246913,0.00012199051175964265,1.0000015483556979,0.0001718226606498597
2460118.8102402603,1.0001446479685872,0.00012199051175964265,0.9998776667717303,0.0001718226606498597
2460118.8104597144,1.0001357138309481,0.00012199051175964265,0.999939894840322,0.0001718226606498597
2460118.8106791684,1.0002450195920016,0.00012199051175964265,1.0001385310949542,0.0001718226606498597
2460118.8108986225,1.000224830993355,0.00012199051175964265,1.000159273011588,0.0001718226606498597
2460118.8111180766,1.00015449352041,0.00012199051175964265,0.999982698073298,0.0001718226606498597
2460118.8113375306,1.0000365801771964,0.00012199051175964265,1.0000296186713145,0.0001718226606498597
2460118.8115569847,1.0000767007986626,0.00012199051175964265,0.9997822961576877,0.0001718226606498597
2460118.8117764387,1.0002515614448244,0.00012199051175964265,1.000173202226163,0.0001718226606498597
2460118.811995893,1.0003529622708605,0.00012199051175964265,0.9996450738584265,0.0001718226606498597
2460118.812215347,1.00018001324473,0.00012199051175964265,0.9998571447024722,0.0001718226606498597
2460118.812434801,1.0000084850115647,0.00012199051175964265,1.0001700711765948,0.0001718226606498597
2460118.812654255,1.0001895005668462,0.00012199051175964265,1.0000399440082195,0.0001718226606498597
2460118.812873709,1.0002243363637864,0.00012199051175964265,1.0000405140446305,0.0001718226606498597
2460118.8130931635,1.0001539521354772,0.00012199051175964265,1.0001650487011122,0.0001718226606498597
2460118.8133126176,0.9999657288757479,0.00012199051175964265,1.000156149749927,0.0001718226606498597
2460118.8135320717,1.000319895932445,0.00012199051175964265,1.000001131728225,0.0001718226606498597
2460118.8137515257,1.0002265450499916,0.00012199051175964265,1.0000407950051369,0.0001718226606498597
2460118.81397098,1.0002794181462207,0.00012199051175964265,0.999963090377641,0.0001718226606498597
2460118.814190434,1.0002297280858587,0.00012199051175964265,1.0003711898594845,0.0001718226606498597
2460118.814409888,1.0001292688461543,0.00012199051175964265,1.0002833642309146,0.0001718226606498597
2460118.814629342,1.0001899273425718,0.00012199051175964265,0.9998246134561553,0.0001718226606498597
2460118.814848796,1.0002862567932695,0.00012199051175964265,0.9999025971492432,0.0001718226606498597
2460118.81506825,1.0004735415572383,0.00012199051175964265,1.0000282993502947,0.0001718226606498597
2460118.815287704,1.0004194731995297,0.00012199051175964265,0.9999813100615347,0.0001718226606498597
2460118.815507158,1.0002830120826263,0.00012199051175964265,0.9999829576871082,0.0001718226606498597
2460118.815726612,1.0002549017676503,0.00012199051175964265,0.9999935265771968,0.0001718226606498597
2460118.8159460668,1.000242337545849,0.00012199051175964265,1.000001878506137,0.0001718226606498597
2460118.816165521,1.000398945304986,0.00012199051175964265,0.9998132710640114,0.0001718226606498597
2460118.816384975,1.0000540685751973,0.00012199051175964265,1.0000521214195923,0.0001718226606498597
2460118.816604429,1.0001672647979547,0.00012199051175964265,0.9999055744427002,0.0001718226606498597
2460118.816823883,0.9999453986016015,0.00012199051175964265,0.9996633461132312,0.0001718226606498597
2460118.817043337,1.000099245143891,0.00012199051175964265,0.999815461205849,0.0001718226606498597
2460118.817262791,1.0000668757011473,0.00012199051175964265,0.9997942663326641,0.0001718226606498597
2460118.817482245,1.000067535074108,0.00012199051175964265,0.9999791146627064,0.0001718226606498597
2460118.817701699,0.9999973086324395,0.00012199051175964265,0.9999820499299898,0.0001718226606498597
2460118.8179211533,1.0002009674702539,0.00012199051175964265,1.0000764430642404,0.0001718226606498597
2460118.8181406073,1.0001525847484738,0.00012199051175964265,1.0004098905395349,0.0001718226606498597
2460118.8183600614,1.0000782701432458,0.00012199051175964265,0.9997862638489176,0.0001718226606498597
2460118.8185795154,1.0001051461983705,0.00012199051175964265,0.9996167513001337,0.0001718226606498597
2460118.81879897,1.0001533014155444,0.00012199051175964265,0.9999878894168176,0.0001718226606498597
2460118.819018424,1.0002190260173927,0.00012199051175964265,0.9998686518810838,0.0001718226606498597
2460118.819237878,1.0002418867745089,0.00012199051175964265,0.9998536541403296,0.0001718226606498597
2460118.819457332,1.000627383956673,0.00012199051175964265,0.9997139841574574,0.0001718226606498597
2460118.819676786,1.000080690737731,0.00012199051175964265,0.9997611997427038,0.0001718226606498597
2460118.8198962403,1.0001099050494338,0.00012199051175964265,1.0000239861950682,0.0001718226606498597
2460118.8201156943,1.0002455531481615,0.00012199051175964265,1.0000668048806802,0.0001718226606498597
2460118.8203351484,1.0001275087658923,0.00012199051175964265,1.0001550117183688,0.0001718226606498597
2460118.8205546024,1.0000963208271487,0.00012199051175964265,1.0002115118639971,0.0001718226606498597
2460118.8207740565,1.0001883529626046,0.00012199051175964265,1.0000632065499926,0.0001718226606498597
2460118.8209935105,1.0002281247025968,0.00012199051175964265,0.9999549145026352,0.0001718226606498597
2460118.8212129646,1.0000966543394603,0.00012199051175964265,0.9996198526024348,0.0001718226606498597
2460118.8214324187,1.0000981787162773,0.00012199051175964265,0.9999825287257899,0.0001718226606498597
2460118.8216518727,1.0002117464369555,0.00012199051175964265,0.9993591756092361,0.0001718226606498597
2460118.8218713272,1.0002588543795874,0.00012199051175964265,0.999692934077913,0.0001718226606498597
2460118.8220907813,1.0000147675696094,0.00012199051175964265,0.99962294756418,0.0001718226606498597
2460118.8223102354,1.000336891554194,0.00012199051175964265,1.0000458717526541,0.0001718226606498597
2460118.8225296894,1.0000600228074983,0.00012199051175964265,1.0001689658000699,0.0001718226606498597
2460118.8227491435,0.9999297263199252,0.00012199051175964265,0.9995688394384332,0.0001718226606498597
2460118.8229685975,1.000212114996353,0.00012199051175964265,1.0001653278488383,0.0001718226606498597
2460118.8231880516,1.0001630504766557,0.00012199051175964265,1.0001483326775042,0.0001718226606498597
2460118.8234075056,1.000177614516292,0.00012199051175964265,0.9999789162320033,0.0001718226606498597
2460118.8236269597,0.9999709665191862,0.00012199051175964265,1.0001526568065595,0.0001718226606498597
2460118.8238464138,1.0004777098179463,0.00012199051175964265,1.0001047672493582,0.0001718226606498597
2460118.824065868,0.9999287613907083,0.00012199051175964265,0.9998451848763042,0.0001718226606498597
2460118.824285322,1.0002267782158072,0.00012199051175964265,0.9998706342651605,0.0001718226606498597
2460118.824504776,1.0000582975871881,0.00012199051175964265,1.0000506408747976,0.0001718226606498597
2460118.82472423,0.9998238307838904,0.00012199051175964265,0.9997303346048142,0.0001718226606498597
2460118.8249436845,1.0000941164310564,0.00012199051175964265,1.0001566372516772,0.0001718226606498597
2460118.8251631386,1.0002583422953188,0.00012199051175964265,1.000287846109307,0.0001718226606498597
2460118.8253825926,1.0003010756758297,0.00012199051175964265,0.9999368703915481,0.0001718226606498597
2460118.8256020467,1.0001761723668432,0.00012199051175964265,0.9999951797852988,0.0001718226606498597
2460118.8258215007,0.9999108451331904,0.00012199051175964265,1.0000018140382483,0.0001718226606498597
2460118.826040955,1.000143032481552,0.00012199051175964265,0.999623353853276,0.0001718226606498597
2460118.826260409,1.0000488462027128,0.00012199051175964265,0.9998085380116168,0.0001718226606498597
2460118.826479863,0.999932250897677,0.00012199051175964265,0.9998166132555261,0.0001718226606498597
2460118.826699317,1.0000862680219653,0.00012199051175964265,1.000054520896129,0.0001718226606498597
2460118.826918771,1.0002761217685452,0.00012199051175964265,0.999857021055356,0.0001718226606498597
2460118.827138225,1.0001437650316527,0.00012199051175964265,0.9998653599210389,0.0001718226606498597
2460118.827357679,0.9998883982605732,0.00012199051175964265,1.000019413225447,0.0001718226606498597
2460118.827577133,1.0000387979215362,0.00012199051175964265,1.0000331937441038,0.0001718226606498597
2460118.8277965877,1.0003349246197717,0.00012199051175964265,0.9998132369278013,0.0001718226606498597
2460118.828016042,0.9999729183280828,0.00012199051175964265,0.9999627229870569,0.0001718226606498597
2460118.828235496,1.0001704829014175,0.00012199051175964265,1.0000428447929777,0.0001718226606498597
2460118.82845495,1.000113219201887,0.00012199051175964265,1.000261920724401,0.0001718226606498597
2460118.828674404,1.0001282123664326,0.00012199051175964265,0.9998958143876325,0.0001718226606498597
2460118.828893858,1.0000336583900065,0.00012199051175964265,0.9997771796443338,0.0001718226606498597
2460118.829113312,1.0000684377398097,0.00012199051175964265,1.0002073242522835,0.0001718226606498597
2460118.829332766,0.9998894118444265,0.00012199051175964265,1.0000196113892126,0.0001718226606498597
2460118.82955222,1.0001189123208873,0.00012199051175964265,1.0000390615838584,0.0001718226606498597
2460118.8297716742,1.0001517983003183,0.00012199051175964265,0.9998085080536223,0.0001718226606498597
2460118.8299911283,1.0003693112053564,0.00012199051175964265,1.0000227595633717,0.0001718226606498597
2460118.8302105824,1.0002117599438025,0.00012199051175964265,0.9998390060939852,0.0001718226606498597
2460118.8304300364,1.000041024842038,0.00012199051175964265,1.0000319033270415,0.0001718226606498597
2460118.8306494905,1.000282467361289,0.00012199051175964265,0.9999637761305803,0.0001718226606498597
2460118.830868945,1.0003109429026158,0.00012199051175964265,0.9998286976948622,0.0001718226606498597
2460118.831088399,1.00005852789231,0.00012199051175964265,0.9999924292677933,0.0001718226606498597
2460118.831307853,1.0000513543332996,0.00012199051175964265,1.000367201197388,0.0001718226606498597
2460118.831527307,1.0001325727057506,0.00012199051175964265,1.00019616220579,0.0001718226606498597
2460118.831746761,1.0001037835970903,0.00012199051175964265,1.0002727907918414,0.0001718226606498597
2460118.8319662153,1.0000469157298573,0.00012199051175964265,1.0000649291924242,0.0001718226606498597
2460118.8321856693,1.0001081902361053,0.00012199051175964265,1.0000318799081174,0.0001718226606498597
2460118.8324051234,0.9999554118359825,0.00012199051175964265,1.0000439363978109,0.0001718226606498597
2460118.8326245775,1.0001486499368055,0.00012199051175964265,0.999857739407558,0.0001718226606498597
2460118.8328440315,1.000025030760696,0.00012199051175964265,1.0001773906402223,0.0001718226606498597
2460118.8330634856,1.0000126903517605,0.00012199051175964265,0.9996209320904819,0.0001718226606498597
2460118.8332829396,0.9999618848333149,0.00012199051175964265,0.9999780420507589,0.0001718226606498597
2460118.8335023937,0.999986554249215,0.00012199051175964265,0.999812583355468,0.0001718226606498597
2460118.8337218477,1.0001710477121373,0.00012199051175964265,0.9998618384542438,0.0001718226606498597
2460118.8339413023,1.000185160992329,0.00012199051175964265,0.9998521464976101,0.0001718226606498597
2460118.8341607563,1.000190507787929,0.00012199051175964265,0.9999612825546094,0.0001718226606498597
2460118.8343802104,1.0002225169016294,0.00012199051175964265,1.0000849153452889,0.0001718226606498597
2460118.8345996644,1.0001671779135617,0.00012199051175964265,1.000061481457847,0.0001718226606498597
2460118.8348191185,1.0001238494368214,0.00012199051175964265,0.9998709074028561,0.0001718226606498597
2460118.8350385725,1.0001285818267132,0.00012199051175964265,0.999960883537919,0.0001718226606498597
2460118.8352580266,1.0001796885598606,0.00012199051175964265,1.0000232710486123,0.0001718226606498597
2460118.8354774807,1.0002015289833377,0.00012199051175964265,0.999676257798615,0.0001718226606498597
2460118.8356969347,1.0000016533382483,0.00012199051175964265,0.9998071333081734,0.0001718226606498597
2460118.835916389,1.0002246923068558,0.00012199051175964265,1.0000085379254635,0.0001718226606498597
2460118.836135843,1.000130383125359,0.00012199051175964265,1.0002183432201053,0.0001718226606498597
2460118.836355297,1.0002489245296686,0.00012199051175964265,1.000228416612812,0.0001718226606498597
2460118.836574751,1.0001909049739108,0.00012199051175964265,0.9999322725416376,0.0001718226606498597
2460118.836794205,1.0002908276064324,0.00012199051175964265,1.0000685285324444,0.0001718226606498597
2460118.8370136595,0.9999000151859921,0.00012199051175964265,1.0000094767571062,0.0001718226606498597
2460118.8372331136,1.000031578816865,0.00012199051175964265,0.9999363940747545,0.0001718226606498597
2460118.8374525676,1.0003308187484723,0.00012199051175964265,1.0000253646225272,0.0001718226606498597
2460118.8376720217,1.0002449941762301,0.00012199051175964265,1.0001051923824766,0.0001718226606498597
2460118.8378914758,1.0002746232345385,0.00012199051175964265,1.0001377909365585,0.0001718226606498597
2460118.83811093,1.0001733386269773,0.00012199051175964265,0.9999700120064605,0.0001718226606498597
2460118.838330384,1.0001811062116288,0.00012199051175964265,0.9998528928499043,0.0001718226606498597
2460118.838549838,1.0002029629993534,0.00012199051175964265,1.000259731728016,0.0001718226606498597
2460118.838769292,1.0003127881425002,0.00012199051175964265,1.0002297139907181,0.0001718226606498597
2460118.838988746,1.0000954611024546,0.00012199051175964265,1.0000435793060078,0.0001718226606498597
2460118.8392082,1.0002428321236252,0.00012199051175964265,1.0001413166778292,0.0001718226606498597
2460118.839427654,1.0001502188328608,0.00012199051175964265,0.999847318306645,0.0001718226606498597
2460118.839647108,1.0001428324490553,0.00012199051175964265,1.0001149153430058,0.0001718226606498597
2460118.8398665623,1.0001236136226026,0.00012199051175964265,0.9998949923772654,0.0001718226606498597
2460118.840086017,1.0000814873503314,0.00012199051175964265,0.9998540620263591,0.0001718226606498597
2460118.840305471,1.0001315500551455,0.00012199051175964265,0.9999403863414824,0.0001718226606498597
2460118.840524925,0.9999187742652247,0.00012199051175964265,0.9999594741420532,0.0001718226606498597
2460118.840744379,1.0001214517241659,0.00012199051175964265,0.999806582995271,0.0001718226606498597
2460118.840963833,1.0002342512886844,0.00012199051175964265,1.000160295400134,0.0001718226606498597
2460118.841183287,1.000118187822801,0.00012199051175964265,0.999733258641736,0.0001718226606498597
2460118.841402741,1.000427253910668,0.00012199051175964265,0.9998839116323829,0.0001718226606498597
2460118.841622195,1.0002099106772389,0.00012199051175964265,1.0002944940635858,0.0001718226606498597
2460118.8418416493,1.0002547746433652,0.00012199051175964265,1.000086263215008,0.0001718226606498597
2460118.8420611033,1.000328876886681,0.00012199051175964265,0.9998878994227219,0.0001718226606498597
2460118.8422805574,1.0002883027139962,0.00012199051175964265,0.9999206064338948,0.0001718226606498597
2460118.8425000114,1.0001098652327527,0.00012199051175964265,1.0000177393780723,0.0001718226606498597
2460118.8427194655,1.0001371467850353,0.00012199051175964265,0.9998822496034628,0.0001718226606498597
2460118.8429389196,1.000058664142749,0.00012199051175964265,0.999747090582307,0.0001718226606498597
2460118.843158374,1.0001987395651148,0.00012199051175964265,0.9997348017837245,0.0001718226606498597
2460118.843377828,1.000163386686324,0.00012199051175964265,0.999537844200429,0.0001718226606498597
2460118.843597282,1.0001132386050433,0.00012199051175964265,1.0003114418092098,0.0001718226606498597
2460118.8438167362,1.000163270655827,0.00012199051175964265,0.9998962068935858,0.0001718226606498597
2460118.8440361903,1.000294343446361,0.00012199051175964265,0.9999647813505961,0.0001718226606498597
2460118.8442556444,1.0003848027788689,0.00012199051175964265,0.9995775812689743,0.0001718226606498597
2460118.8444750984,1.0001135749600383,0.00012199051175964265,1.0001423527892999,0.0001718226606498597
2460118.8446945525,1.0003545965473821,0.00012199051175964265,0.9997686427392489,0.0001718226606498597
2460118.8449140065,1.000254485741185,0.00012199051175964265,1.000158471748751,0.0001718226606498597
2460118.8451334606,1.0000398390895722,0.00012199051175964265,0.9998120895647901,0.0001718226606498597
2460118.8453529146,1.0002738214182538,0.00012199051175964265,1.0000722431203664,0.0001718226606498597
2460118.8455723687,1.0001850282569869,0.00012199051175964265,1.0001769372418605,0.0001718226606498597
2460118.8457918228,1.0001202077086748,0.00012199051175964265,1.0000367692686862,0.0001718226606498597
2460118.846011277,1.0002763898042095,0.00012199051175964265,0.9998091592032156,0.0001718226606498597
2460118.8462307313,1.0002178580453138,0.00012199051175964265,0.9996161478319158,0.0001718226606498597
2460118.8464501854,1.000195009680622,0.00012199051175964265,0.9994569632434082,0.0001718226606498597
2460118.8466696395,1.0002946614283388,0.00012199051175964265,0.9996498266805539,0.0001718226606498597
2460118.8468890935,0.9999402646790203,0.00012199051175964265,0.9999163212383039,0.0001718226606498597
2460118.8471085476,1.000224813985722,0.00012199051175964265,1.000015769359755,0.0001718226606498597
2460118.8473280016,0.9999501122418842,0.00012199051175964265,1.0000122691209572,0.0001718226606498597
